,CodArticu,PrecioCosto,ArticuloPatron,PrecioUnitario
8847,911044,13372.9128,CABLE.MH.UNIPOLAR   ,13372.9128
8848,911045,13372.9128,CABLE.MH.UNIPOLAR   ,13372.9128
8849,911046,13372.9128,CABLE.MH.UNIPOLAR   ,13372.9128
8850,911061,21885.9264,CABLE.MH.UNIPOLAR   ,21885.9264
8851,911062,21885.9264,CABLE.MH.UNIPOLAR   ,21885.9264
8852,911063,21885.9264,CABLE.MH.UNIPOLAR   ,21885.9264
8853,911064,21885.9264,CABLE.MH.UNIPOLAR   ,21885.9264
8854,911065,21885.9264,CABLE.MH.UNIPOLAR   ,21885.9264
8855,911066,21885.9264,CABLE.MH.UNIPOLAR   ,21885.9264
8856,911081,34096.4208,CABLE.MH.UNIPOLAR   ,34096.4208
8857,911082,34096.4208,CABLE.MH.UNIPOLAR   ,34096.4208
8858,911083,34096.4208,CABLE.MH.UNIPOLAR   ,34096.4208
8859,911084,34096.4208,CABLE.MH.UNIPOLAR   ,34096.4208
8860,911085,34096.4208,CABLE.MH.UNIPOLAR   ,34096.4208
8861,911086,34096.4208,CABLE.MH.UNIPOLAR   ,34096.4208
8862,91109,6.518,REGATON.CILINDRICO  ,6.518
8863,911091,31541.62,CABLE.MH.UNIPOLAR   ,31541.62
8864,911092,31541.62,CABLE.MH.UNIPOLAR   ,31541.62
8865,911093,51852.996,CABLE.MH.UNIPOLAR   ,51852.996
8866,911094,31541.62,CABLE.MH.UNIPOLAR   ,31541.62
8867,911095,31541.62,CABLE.MH.UNIPOLAR   ,31541.62
8868,911096,51852.996,CABLE.MH.UNIPOLAR   ,51852.996
8869,91110,3.4728,REGATON.CILINDRICO  ,3.4728
8870,91111,4.3674,REGATON.CILINDRICO  ,4.3674
8871,91112,6.1608,REGATON.CILINDRICO  ,6.1608
8872,91113,6.9387,REGATON.CILINDRICO  ,6.9387
8873,91114,10.1314,REGATON.CILINDRICO  ,10.1314
8874,911141,62.247,PERILLA.TRIANGULAR  ,62.247
8875,91115,10.8254,REGATON.CILINDRICO  ,10.8254
8876,91116,19.0808,REGATON.CILINDRICO  ,19.0808
8877,91117,14.9404,REGATON.CILINDRICO  ,14.9404
8878,91119,27.0696,REGATON.CILINDRICO  ,27.0696
8879,91121,18.495,REGATON.CILINDRICO  ,18.495
8880,911302,22.0041,REGATON.PARA.MADERA ,22.0041
8881,91132,8.7956,REGATON.CILINDRICO  ,8.7956
8882,91138,88.9065,REGATON.REGULABLE   ,88.9065
8883,911381,106.3911,PERILLA.TRIANGULAR  ,106.3911
8884,911382,0.0,PERILLA.TRIANGULAR  ,0.0
8885,911516,63.8862,REGATON.REGULABLE   ,63.8862
8886,911561,80.8341,PERILLA.TRIANGULAR  ,80.8341
8887,911562,54.5657,PERILLA.TRIANGULAR  ,54.5657
8888,91174,657.7163,AEROSOL.KUWAIT      ,657.7163
8889,912,222.3,PER.STD             ,222.3
8890,912042,17205.552,CABLE.MH.PARALELO   ,17205.552
8891,912052,19844.604,CABLE.MH.PARALELO   ,19844.604
8892,912062,29084.328,CABLE.MH.PARALELO   ,29084.328
8893,912082,46782.684,CABLE.MH.PARALELO   ,46782.684
8894,91210,44.2513,AEROSOL.VALTRAY     ,44.2513
8895,91211,44.5907,AEROSOL.VALTRAY     ,44.5907
8896,91212,45.9487,AEROSOL.VALTRAY     ,45.9487
8897,91213,44.9302,AEROSOL.VALTRAY     ,44.9302
8898,91214,45.2697,AEROSOL.VALTRAY     ,45.2697
8899,91215,45.6092,AEROSOL.VALTRAY     ,45.6092
8900,91237,561.3808,DESINFECTANTE.AMBIEN,561.3808
8901,913,234.9,PER.STD             ,234.9
8902,913035,26181.792,CABLE.MH.TALLER     ,26181.792
8903,913045,36791.1648,CABLE.MH.TALLER     ,36791.1648
8904,913065,57573.9216,CABLE.MH.TALLER     ,57573.9216
8905,913075,88115.1336,CABLE.MH.TALLER     ,88115.1336
8906,91314,2536.9119,DUCHA.AQUA          ,2536.9119
8907,91315,6998.3757,DUCHA.AQUA          ,6998.3757
8908,91316,2626.66,DUCHA.AQUA          ,2626.66
8909,914,245.25,PER.STD             ,245.25
8910,914035,52565.9472,CABLE.MH.TALLER     ,52565.9472
8911,914055,81638.5752,CABLE.MH.TALLER     ,81638.5752
8912,914065,125524.5264,CABLE.MH.TALLER     ,125524.5264
8913,915,262.35,PER.STD             ,262.35
8914,915080,99.4879,JELUZ               ,99.4879
8915,915081,96.3043,JELUZ               ,96.3043
8916,915082,143.9948,JELUZ               ,143.9948
8917,915083,182.2618,JELUZ               ,182.2618
8918,915210,8.1899,REGATON.MEDIA.CAÑA  ,8.1899
8919,9152102,6.3261,REGATON.MEDIA.CAÑA  ,6.3261
8920,915211,21.6008,REGATON.MEDIA.CAÑA  ,21.6008
8921,915212,19.8212,REGATON.MEDIA.CAÑA  ,19.8212
8922,915213,2.68,REGATON.MEDIA.CAÑA  ,2.68
8923,915311,3.0088,REGATON.MEDIA.CAÑA  ,3.0088
8924,915312,6.73,REGATON.MEDIA.CAÑA  ,6.73
8925,915314,12.4368,REGATON.MEDIA.CAÑA  ,12.4368
8926,916,272.7,PER.STD             ,272.7
8927,91630,3.0916,ESPUMA.POLURIETANO  ,3.0916
8928,91631,4.2362,ESPUMA.POLURIETANO  ,4.2362
8929,91632,5.5342,ESPUMA.POLURIETANO  ,5.5342
8930,91634,8.52,SELLADOR            ,8.52
8931,917,276.3,PER.STD             ,276.3
8932,917012,20851.74,CABLE.MH.VAINA.PLANA,20851.74
8933,917022,24630.84,CABLE.MH.VAINA.PLANA,24630.84
8934,917032,34361.964,CABLE.MH.VAINA.PLANA,34361.964
8935,917052,55228.212,CABLE.MH.VAINA.PLANA,55228.212
8936,917062,48051.17,CABLE.MH.VAINA.PLANA,48051.17
8937,917207,27.2168,REGATON.GOMA        ,27.2168
8938,917208,30.2668,REGATON.GOMA        ,30.2668
8939,917209,35.0438,REGATON.GOMA        ,35.0438
8940,917210,35.0438,REGATON.GOMA        ,35.0438
8941,917211,57.4589,REGATON.GOMA        ,57.4589
8942,917212,61.5745,REGATON.GOMA        ,61.5745
8943,917213,61.5745,REGATON.GOMA        ,61.5745
8944,917214,88.7667,REGATON.GOMA        ,88.7667
8945,918,92.25,PER.TYT             ,92.25
8946,918012,8046.85,CABLE.MH.VAINA.PLANA,8046.85
8947,918022,34375.536,CABLE.MH.VAINA.PLANA,34375.536
8948,918032,30445.41,CABLE.MH.VAINA.PLANA,30445.41
8949,918052,47763.6,CABLE.MH.VAINA.PLANA,47763.6
8950,918062,75338.38,CABLE.MH.VAINA.PLANA,75338.38
8951,918210,185.3697,REGATON.GOMA        ,185.3697
8952,9182102,40.94,REGATON.GOMA        ,40.94
8953,918211,185.3697,REGATON.GOMA        ,185.3697
8954,9182112,37.22,REGATON.GOMA        ,37.22
8955,918212,312.5757,REGATON.GOMA        ,312.5757
8956,9182122,64.49,REGATON.GOMA        ,64.49
8957,918213,320.9111,REGATON.GOMA        ,320.9111
8958,9182132,65.81,REGATON.GOMA        ,65.81
8959,918250,95.4618,REGATON.ESCALERA    ,95.4618
8960,918251,28.62,REGATON.ESCALERA    ,28.62
8961,918252,644.3917,REGATON.ESCALERA    ,644.3917
8962,918253,153.9202,REGATON.ESCALERA    ,153.9202
8963,919,92.25,PER.TYT             ,92.25
8964,919312,28.2318,REGATON.CUCHETA     ,28.2318
8965,919314,13.88,REGATON.CUCHETA     ,13.88
8966,919315,70.4565,REGATON.CUCHETA     ,70.4565
8967,919415,94.6677,REGATON.CUCHETA     ,94.6677
8968,920,92.25,PER.TYT             ,92.25
8969,920002,153.9575,JELUZ               ,153.9575
8970,920018,190.2456,JELUZ.MODULO        ,190.2456
8971,920059,379.1124,JELUZ.MODULO        ,379.1124
8972,920067,0.0,JELUZ               ,0.0
8973,920068,203.4526,JELUZ.MODULO        ,203.4526
8974,920077,161.6013,JELUZ.MODULO        ,161.6013
8975,920078,243.0612,JELUZ.MODULO        ,243.0612
8976,920092,23.0812,JELUZ.MODULO        ,23.0812
8977,920213,2.97,REGATON.PARA.ANGULO ,2.97
8978,920214,24.3368,REGATON.PARA.ANGULO ,24.3368
8979,920215,26.9942,REGATON.PARA.ANGULO ,26.9942
8980,920500,89.937,JELUZ.LINEA.EXTERIOR,89.937
8981,920501,70.8353,JELUZ.LINEA.EXTERIOR,70.8353
8982,920502,118.5896,JELUZ.LINEA.EXTERIOR,118.5896
8983,920503,150.55,JELUZ.LINEA.EXTERIOR,150.55
8984,920504,201.8,JELUZ.LINEA.EXTERIOR,201.8
8985,920505,241.84,JELUZ.LINEA.EXTERIOR,241.84
8986,920522,150.4257,JELUZ.LINEA.EXTERIOR,150.4257
8987,921,95.4,PER.TYT             ,95.4
8988,922,95.4,PER.TYT             ,95.4
8989,923,95.4,PER.TYT             ,95.4
8990,924,172.8,PER.REF             ,172.8
8991,9240300,339.3225,MECHA.WYDIA.EZETA   ,339.3225
8992,9240400,358.8624,MECHA.WYDIA.EZETA   ,358.8624
8993,9240500,375.5173,MECHA.WYDIA.EZETA   ,375.5173
8994,9240600,428.6875,MECHA.WYDIA.EZETA   ,428.6875
8995,9240800,591.19,MECHA.WYDIA.EZETA   ,591.19
8996,9241000,821.9639,MECHA.WYDIA.EZETA   ,821.9639
8997,9241200,1071.2759,MECHA.WYDIA.EZETA   ,1071.2759
8998,925,180.45,PER.REF             ,180.45
8999,9250600,1544.9954,MECHA.WYDIA.EZETA   ,1544.9954
9000,9250800,1864.9428,MECHA.WYDIA.EZETA   ,1864.9428
9001,92510,5410.475,MEMBRANA.AUTOADHESIV,5410.475
9002,9251000,2365.6637,MECHA.WYDIA.EZETA   ,2365.6637
9003,9251200,2918.985,MECHA.WYDIA.EZETA   ,2918.985
9004,9251400,3879.5485,MECHA.WYDIA.EZETA   ,3879.5485
9005,92515,8118.95,MEMBRANA.AUTOADHESIV,8118.95
9006,92525,13560.75,MEMBRANA.AUTOADHESIV,13560.75
9007,9252982,86.8071,JELUZ.TAPA          ,86.8071
9008,9253982,188.6289,JELUZ.TAPA          ,188.6289
9009,926,193.95,PER.REF             ,193.95
9010,9260600,2294.8947,MECHA.WYDIA.EZETA   ,2294.8947
9011,9260800,2789.8859,MECHA.WYDIA.EZETA   ,2789.8859
9012,9261000,3457.3475,MECHA.WYDIA.EZETA   ,3457.3475
9013,9261200,4270.1447,MECHA.WYDIA.EZETA   ,4270.1447
9014,9261300,5115.6507,MECHA.WYDIA.EZETA   ,5115.6507
9015,9261400,6276.3717,MECHA.WYDIA.EZETA   ,6276.3717
9016,927,196.65,PER.REF             ,196.65
9017,928,202.5,PER.REF             ,202.5
9018,9280300,1234.0632,MECHA.VIDRIOCERM.EZE,1234.0632
9019,9280400,1332.6394,MECHA.VIDRIOCERM.EZE,1332.6394
9020,9280500,1429.5995,MECHA.VIDRIOCERM.EZE,1429.5995
9021,9280600,1494.6833,MECHA.VIDRIOCERM.EZE,1494.6833
9022,9280800,1560.239,MECHA.VIDRIOCERM.EZE,1560.239
9023,9281000,1819.5413,MECHA.VIDRIOCERM.EZE,1819.5413
9024,9281200,2143.5534,MECHA.VIDRIOCERM.EZE,2143.5534
9025,929,222.75,PER.REF             ,222.75
9026,930,225.45,PER.REF             ,225.45
9027,93000,657.7163,AEROSOL.KUWAIT      ,657.7163
9028,93001,657.7163,AEROSOL.KUWAIT      ,657.7163
9029,93002,657.7163,AEROSOL.KUWAIT      ,657.7163
9030,93003,772.9454,AEROSOL.KUWAIT      ,772.9454
9031,9300411,563.8636,MECHA.WYDIA.SDS.EZ  ,563.8636
9032,9300416,619.6383,MECHA.WYDIA.SDS.EZ  ,619.6383
9033,9300511,563.8636,MECHA.WYDIA.SDS.EZ  ,563.8636
9034,9300516,659.2967,MECHA.WYDIA.SDS.EZ  ,659.2967
9035,9300521,800.6432,MECHA.WYDIA.SDS.EZ  ,800.6432
9036,9300611,529.9171,MECHA.WYDIA.SDS.EZ  ,529.9171
9037,9300616,619.6383,MECHA.WYDIA.SDS.EZ  ,619.6383
9038,9300621,752.8332,MECHA.WYDIA.SDS.EZ  ,752.8332
9039,9300626,929.2615,MECHA.WYDIA.SDS.EZ  ,929.2615
9040,9300811,635.0021,MECHA.WYDIA.SDS.EZ  ,635.0021
9041,9300816,714.0963,MECHA.WYDIA.SDS.EZ  ,714.0963
9042,9300821,952.2383,MECHA.WYDIA.SDS.EZ  ,952.2383
9043,9300826,1127.6471,MECHA.WYDIA.SDS.EZ  ,1127.6471
9044,9301011,650.7088,MECHA.WYDIA.SDS.EZ  ,650.7088
9045,9301016,745.8436,MECHA.WYDIA.SDS.EZ  ,745.8436
9046,9301021,1190.5004,MECHA.WYDIA.SDS.EZ  ,1190.5004
9047,9301026,1375.9218,MECHA.WYDIA.SDS.EZ  ,1375.9218
9048,9301211,1013.3197,MECHA.WYDIA.SDS.EZ  ,1013.3197
9049,9301216,1190.5004,MECHA.WYDIA.SDS.EZ  ,1190.5004
9050,9301221,1349.4591,MECHA.WYDIA.SDS.EZ  ,1349.4591
9051,9301226,1528.1579,MECHA.WYDIA.SDS.EZ  ,1528.1579
9052,9301416,1269.8172,MECHA.WYDIA.SDS.EZ  ,1269.8172
9053,9301421,1508.3198,MECHA.WYDIA.SDS.EZ  ,1508.3198
9054,9301426,1694.9922,MECHA.WYDIA.SDS.EZ  ,1694.9922
9055,93030,1137.2486,AEROSOL.KUWAIT      ,1137.2486
9056,93031,1001.8307,AEROSOL.KUWAIT      ,1001.8307
9057,93032,1108.9084,AEROSOL.KUWAIT      ,1108.9084
9058,93036,1518.5123,IMPREGNANTE.KUWAIT  ,1518.5123
9059,93037,1518.5123,IMPREGNANTE.KUWAIT  ,1518.5123
9060,93038,1518.5123,IMPREGNANTE.KUWAIT  ,1518.5123
9061,93039,1518.5123,IMPREGNANTE.KUWAIT  ,1518.5123
9062,93040,802.1851,AEROSOL.KUWAIT      ,802.1851
9063,93041,1137.2486,AEROSOL.KUWAIT      ,1137.2486
9064,93042,1171.0699,AEROSOL.KUWAIT      ,1171.0699
9065,93047,1137.2486,AEROSOL.KUWAIT      ,1137.2486
9066,93048,1257.2478,AEROSOL.KUWAIT      ,1257.2478
9067,93051,1631.3704,AEROSOL.KUWAIT      ,1631.3704
9068,93052,2031.4405,AEROSOL.KUWAIT      ,2031.4405
9069,93062,1220.8161,AEROSOL.KUWAIT      ,1220.8161
9070,93063,1220.8161,AEROSOL.KUWAIT      ,1220.8161
9071,93064,1220.8161,AEROSOL.KUWAIT      ,1220.8161
9072,93065,1220.8161,AEROSOL.KUWAIT      ,1220.8161
9073,93067,1220.8161,AEROSOL.KUWAIT      ,1220.8161
9074,93082,1269.19,AEROSOL.KUWAIT      ,1269.19
9075,93083,2091.0914,AEROSOL.KUWAIT      ,2091.0914
9076,93084,2091.0914,AEROSOL.KUWAIT      ,2091.0914
9077,93085,2091.0914,AEROSOL.KUWAIT      ,2091.0914
9078,93087,2091.0914,AEROSOL.KUWAIT      ,2091.0914
9079,931,242.55,PER.REF             ,242.55
9080,9310125,1259.8225,CINCEL.EZETA        ,1259.8225
9081,9310225,1259.8225,CINCEL.EZETA        ,1259.8225
9082,9310325,1710.8991,CINCEL.EZETA        ,1710.8991
9083,9310425,2057.0644,CINCEL.EZETA        ,2057.0644
9084,9310525,1431.1221,CINCEL.EZETA        ,1431.1221
9085,93199,894.8099,LUBRICANTE.KUWAIT   ,894.8099
9086,932,268.65,PER.REF             ,268.65
9087,93247,657.7163,AEROSOL.KUWAIT      ,657.7163
9088,93266,734.4672,AEROSOL.KUWAIT      ,734.4672
9089,93267,734.4672,AEROSOL.KUWAIT      ,734.4672
9090,93268,734.4672,AEROSOL.KUWAIT      ,734.4672
9091,93269,734.4672,AEROSOL.KUWAIT      ,734.4672
9092,93270,734.4672,AEROSOL.KUWAIT      ,734.4672
9093,93271,734.4672,AEROSOL.KUWAIT      ,734.4672
9094,93272,734.4672,AEROSOL.KUWAIT      ,734.4672
9095,93273,734.4672,AEROSOL.KUWAIT      ,734.4672
9096,933,296.1,PER.REF             ,296.1
9097,93300,2114.4689,ESPUMA.POLURIETANO  ,2114.4689
9098,93301,1646.6193,ESPUMA.POLURIETANO  ,1646.6193
9099,9330128,1798.2786,CINCEL.EZETA        ,1798.2786
9100,9330140,2459.8947,CINCEL.EZETA        ,2459.8947
9101,9330160,2987.666,CINCEL.EZETA        ,2987.666
9102,93302,499.5338,ESPUMA.POLURIETANO  ,499.5338
9103,9330228,1760.1917,CINCEL.EZETA        ,1760.1917
9104,9330240,2222.3583,CINCEL.EZETA        ,2222.3583
9105,9330260,2684.7341,CINCEL.EZETA        ,2684.7341
9106,93303,2834.9239,ESPUMA.POLURIETANO  ,2834.9239
9107,9330428,2179.1739,CINCEL.EZETA        ,2179.1739
9108,9330440,2630.2282,CINCEL.EZETA        ,2630.2282
9109,9330460,3466.483,CINCEL.EZETA        ,3466.483
9110,9330525,1700.3212,CINCEL.EZETA        ,1700.3212
9111,934,314.1,PER.REF             ,314.1
9112,93400,48.5694,CART. GAS BUT.      ,48.5694
9113,93401,1936.383,S.O.S.KUWAIT        ,1936.383
9114,93402,2357.7903,LIMPIADOR.ACERO.KUWA,2357.7903
9115,935,341.1,PER.REF             ,341.1
9116,9350982,109.0387,JELUZ.TAPA          ,109.0387
9117,9350992,105.8551,JELUZ.TAPA          ,105.8551
9118,936,357.3,PER.REF             ,357.3
9119,93612,78550.0,CAJA.HERRAMIENTA.PAP,78550.0
9120,937,141.75,PER.C/R             ,141.75
9121,93750,783.6538,AEROSOL.KUWAIT      ,783.6538
9122,93751,783.6538,AEROSOL.KUWAIT      ,783.6538
9123,93752,783.6538,AEROSOL.KUWAIT      ,783.6538
9124,93753,783.6538,AEROSOL.KUWAIT      ,783.6538
9125,938,143.1,PER.C/R             ,143.1
9126,939,146.7,PER.C/R             ,146.7
9127,940,160.65,PER.C/R             ,160.65
9128,9400,4453.53,BARRA.SILICONA      ,4453.53
9129,94000400,24400.0,TANQUE.AGUA.BICAPA  ,24400.0
9130,94000525,29160.0,TANQUE.AGUA.BICAPA  ,29160.0
9131,94000600,30960.0,TANQUE.AGUA.BICAPA  ,30960.0
9132,94000750,34880.0,TANQUE.AGUA.BICAPA  ,34880.0
9133,94000850,41040.0,TANQUE.AGUA.BICAPA  ,41040.0
9134,94001000,45240.0,TANQUE.AGUA.BICAPA  ,45240.0
9135,94001100,52640.0,TANQUE.AGUA.BICAPA  ,52640.0
9136,9400200,293.7385,MECHA.AR.MAX        ,293.7385
9137,9400225,293.7385,MECHA.AR.MAX        ,293.7385
9138,9400250,293.7385,MECHA.AR.MAX        ,293.7385
9139,9400275,304.4901,MECHA.AR.MAX        ,304.4901
9140,9400300,304.4901,MECHA.AR.MAX        ,304.4901
9141,940031,194.9962,JELUZ.MODULO        ,194.9962
9142,940032,392.3801,JELUZ.MODULO        ,392.3801
9143,9400325,306.6048,MECHA.AR.MAX        ,306.6048
9144,940033,236.3831,JELUZ.MODULO        ,236.3831
9145,940034,475.154,JELUZ.MODULO        ,475.154
9146,940035,433.7671,JELUZ.MODULO        ,433.7671
9147,9400350,323.7717,MECHA.AR.MAX        ,323.7717
9148,9400375,352.7854,MECHA.AR.MAX        ,352.7854
9149,9400400,390.0664,MECHA.AR.MAX        ,390.0664
9150,9400425,397.252,MECHA.AR.MAX        ,397.252
9151,9400450,435.2453,MECHA.AR.MAX        ,435.2453
9152,9400475,460.3724,MECHA.AR.MAX        ,460.3724
9153,9400500,486.2029,MECHA.AR.MAX        ,486.2029
9154,940051,185.4453,JELUZ.MODULO        ,185.4453
9155,940052,198.1798,JELUZ.MODULO        ,198.1798
9156,9400525,515.3012,MECHA.AR.MAX        ,515.3012
9157,940053,226.8324,JELUZ.MODULO        ,226.8324
9158,9400550,561.6999,MECHA.AR.MAX        ,561.6999
9159,9400575,579.5257,MECHA.AR.MAX        ,579.5257
9160,9400600,579.5257,MECHA.AR.MAX        ,579.5257
9161,9400625,642.5438,MECHA.AR.MAX        ,642.5438
9162,9400650,664.6702,MECHA.AR.MAX        ,664.6702
9163,9400675,727.9465,MECHA.AR.MAX        ,727.9465
9164,9400700,769.2566,MECHA.AR.MAX        ,769.2566
9165,9400725,809.6763,MECHA.AR.MAX        ,809.6763
9166,9400750,849.6776,MECHA.AR.MAX        ,849.6776
9167,9400775,936.4648,MECHA.AR.MAX        ,936.4648
9168,9400800,994.5679,MECHA.AR.MAX        ,994.5679
9169,9400825,1072.2776,MECHA.AR.MAX        ,1072.2776
9170,9400850,1103.3169,MECHA.AR.MAX        ,1103.3169
9171,9400875,1203.3667,MECHA.AR.MAX        ,1203.3667
9172,9400900,1262.2177,MECHA.AR.MAX        ,1262.2177
9173,9400925,1345.1673,MECHA.AR.MAX        ,1345.1673
9174,9400950,1399.0766,MECHA.AR.MAX        ,1399.0766
9175,9400975,1518.5149,MECHA.AR.MAX        ,1518.5149
9176,9401,4453.53,BARRA.SILICONA      ,4453.53
9177,9401000,1600.4628,MECHA.AR.MAX        ,1600.4628
9178,9401025,1899.6194,MECHA.AR.MAX        ,1899.6194
9179,94010400,29400.0,TANQUE.AGUA.TRICAPA ,29400.0
9180,9401050,1968.0867,MECHA.AR.MAX        ,1968.0867
9181,94010525,34880.0,TANQUE.AGUA.TRICAPA ,34880.0
9182,94010600,38880.0,TANQUE.AGUA.TRICAPA ,38880.0
9183,9401075,2140.486,MECHA.AR.MAX        ,2140.486
9184,94010750,42760.0,TANQUE.AGUA.TRICAPA ,42760.0
9185,94010850,48920.0,TANQUE.AGUA.TRICAPA ,48920.0
9186,9401100,2204.9554,MECHA.AR.MAX        ,2204.9554
9187,94011000,51600.0,TANQUE.AGUA.TRICAPA ,51600.0
9188,9401125,2374.4831,MECHA.AR.MAX        ,2374.4831
9189,9401150,2418.1572,MECHA.AR.MAX        ,2418.1572
9190,94011500,83880.0,TANQUE.AGUA.TRICAPA ,83880.0
9191,9401175,2582.1466,MECHA.AR.MAX        ,2582.1466
9192,9401200,2662.2025,MECHA.AR.MAX        ,2662.2025
9193,941,172.8,PER.C/R             ,172.8
9194,9410500,1038.2954,MECHA.MADERA.AR.EZ  ,1038.2954
9195,9410600,1139.2846,MECHA.MADERA.AR.EZ  ,1139.2846
9196,9410700,1401.5119,MECHA.MADERA.AR.EZ  ,1401.5119
9197,9410800,1715.3378,MECHA.MADERA.AR.EZ  ,1715.3378
9198,9410900,2050.0347,MECHA.MADERA.AR.EZ  ,2050.0347
9199,9411000,2503.6089,MECHA.MADERA.AR.EZ  ,2503.6089
9200,9411100,3022.3515,MECHA.MADERA.AR.EZ  ,3022.3515
9201,9411200,3621.3904,MECHA.MADERA.AR.EZ  ,3621.3904
9202,94153000,135480.0,CAMARA.SEPTICA      ,135480.0
9203,942,181.8,PER.C/R             ,181.8
9204,9420600,517.9368,MECHA.MADERA.PL.EZET,517.9368
9205,94207,4.2335,REGATON.CILINDRICO  ,4.2335
9206,94208,8.0166,REGATON.CILINDRICO  ,8.0166
9207,9420800,562.3544,MECHA.MADERA.PL.EZET,562.3544
9208,94209,8.9425,REGATON.CILINDRICO  ,8.9425
9209,94210,5.6275,REGATON.CILINDRICO  ,5.6275
9210,9421000,632.5224,MECHA.MADERA.PL.EZET,632.5224
9211,94211,4.9893,REGATON.CILINDRICO  ,4.9893
9212,94212,7.1012,REGATON.CILINDRICO  ,7.1012
9213,9421200,662.1014,MECHA.MADERA.PL.EZET,662.1014
9214,94213,7.2165,REGATON.CILINDRICO  ,7.2165
9215,94214,9.202,REGATON.CILINDRICO  ,9.202
9216,9421400,703.0287,MECHA.MADERA.PL.EZET,703.0287
9217,94215,12.7862,REGATON.CILINDRICO  ,12.7862
9218,94216,19.8114,REGATON.CILINDRICO  ,19.8114
9219,9421600,762.1112,MECHA.MADERA.PL.EZET,762.1112
9220,94217,15.2605,REGATON.CILINDRICO  ,15.2605
9221,94218,26.1784,REGATON.CILINDRICO  ,26.1784
9222,9421800,821.2604,MECHA.MADERA.PL.EZET,821.2604
9223,94219,30.3233,REGATON.CILINDRICO  ,30.3233
9224,94220,16.4447,REGATON.CILINDRICO  ,16.4447
9225,9422000,880.4898,MECHA.MADERA.PL.EZET,880.4898
9226,94221,20.4687,REGATON.CILINDRICO  ,20.4687
9227,9422400,998.922,MECHA.MADERA.PL.EZET,998.922
9228,9422600,1058.2092,MECHA.MADERA.PL.EZET,1058.2092
9229,9422800,1172.8171,MECHA.MADERA.PL.EZET,1172.8171
9230,9423000,1232.0643,MECHA.MADERA.PL.EZET,1232.0643
9231,9423200,1320.7926,MECHA.MADERA.PL.EZET,1320.7926
9232,9423400,1468.7282,MECHA.MADERA.PL.EZET,1468.7282
9233,9423600,1616.7705,MECHA.MADERA.PL.EZET,1616.7705
9234,9423800,1701.7147,MECHA.MADERA.PL.EZET,1701.7147
9235,943,196.65,PER.C/R             ,196.65
9236,943015,13.484,REGATON.CILINDRICO  ,13.484
9237,944,201.6,PER.C/R             ,201.6
9238,9440250,2146.6787,MECHA.COPA.EZETA    ,2146.6787
9239,9440300,2325.7248,MECHA.COPA.EZETA    ,2325.7248
9240,9440400,2757.4976,MECHA.COPA.EZETA    ,2757.4976
9241,9440450,2691.1361,MECHA.COPA.EZETA    ,2691.1361
9242,9440500,3643.6904,MECHA.COPA.EZETA    ,3643.6904
9243,9440650,4708.4307,MECHA.COPA.EZETA    ,4708.4307
9244,9440800,6069.6965,MECHA.COPA.EZETA    ,6069.6965
9245,9440900,7084.0936,MECHA.COPA.EZETA    ,7084.0936
9246,9441000,8540.3028,MECHA.COPA.EZETA    ,8540.3028
9247,9441100,10279.5478,MECHA.COPA.EZETA    ,10279.5478
9248,94419,152.4438,REGATON.CUCHETA     ,152.4438
9249,945,225.45,PER.C/R             ,225.45
9250,9450100,2219.3131,MECHA.COPA.ADAP.EZ  ,2219.3131
9251,9450300,4636.6734,MECHA.COPA.ADAP.EZ  ,4636.6734
9252,9450400,6117.3641,MECHA.COPA.ADAP.EZ  ,6117.3641
9253,94519,406.6692,REGATON.CUCHETA     ,406.6692
9254,946,241.2,PER.C/R             ,241.2
9255,94600020,26.23,EPOXI.CAÑO.GAS      ,26.23
9256,94600025,33.01,EPOXI.CAÑO.GAS      ,33.01
9257,94600032,48.98,EPOXI.CAÑO.GAS      ,48.98
9258,94600040,51.3091,EPOXI.CAÑO.GAS      ,51.3091
9259,94600050,59.199,EPOXI.CAÑO.GAS      ,59.199
9260,94600063,82.9074,EPOXI.CAÑO.GAS      ,82.9074
9261,94600075,105.9799,EPOXI.CAÑO.GAS      ,105.9799
9262,94602032,732.5042,EPOXI.CODO.GAS      ,732.5042
9263,94605020,209.1852,EPOXI.TAPON.GAS     ,209.1852
9264,94605025,318.5303,EPOXI.TAPON.GAS     ,318.5303
9265,94605032,485.0387,EPOXI.TAPON.GAS     ,485.0387
9266,94610040,1464.0677,EPOXI.TEE.GAS       ,1464.0677
9267,94615040,866.0944,EPOXI.ROSCA.GAS     ,866.0944
9268,94650020,3244.032,LLAVE.GAS.BRONCE    ,3244.032
9269,94650025,3891.712,LLAVE.GAS.BRONCE    ,3891.712
9270,94650032,9157.632,LLAVE.GAS.BRONCE    ,9157.632
9271,94651025,4190.208,LLAVE.GAS.BRONCE    ,4190.208
9272,94651032,6741.504,LLAVE.GAS.BRONCE    ,6741.504
9273,94652025,4190.208,LLAVE.GAS.BRONCE    ,4190.208
9274,94652032,6741.504,LLAVE.GAS.BRONCE    ,6741.504
9275,94690001,5744.64,FLEXIBLE.MEDIDOR.GAS,5744.64
9276,94690010,459.5712,FLEXIBLE.MEDIDOR.GAS,459.5712
9277,947,268.65,PER.C/R             ,268.65
9278,948,270.45,PER.C/R             ,270.45
9279,949,92.25,PER.TYT             ,92.25
